address,weight,idz,transaction
tz1ftJSzG18hpgbr3SdfWbq23E7PVf9YyauC,1,13.8484252,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1Z6eEA9Bz1Se2JeoZaUiddaZyQaSMzs71R,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz2Q2qw1yF1VQfaCufqPHMtiRfxYEiKDrjgp,1,13.8484252,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1Uednm7UhqyB7bHjMJiGxQjcfLU73p7KAM,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1eLLmbXhg3ZMPyKe24Mz4BPuZNVDRhjK1E,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ipFEV2952rmLtKaPv5ExqptVKTs4Ng5F1,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1NoQodtu9CQ2XdGNrwSHqZ6xdkHNbwBHZy,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz2LeyXqMd23bqojopsEH6WdiRQaexH7z5tM,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ThjdBS4GQfdT5r2U6SsVEUZZsNUhFNsiD,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ctpxLA9cAHKEyR2zv3kwniXuFamSBpVhf,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1Ti5F5PNRHZD6guTxbym8ZPgwrYn3Q519f,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1YFbJCjR27f18TMp6ozr7shD7uTxJJpaZq,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1fZn1hNjZuNv9H7rQLbDY5fmNeL6s93uid,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1Kyr2HueuBsed6P2gv7Lg7SmUiazJjUhoh,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1i3cVFg16uxPA7SsCuHAfnoyGZouo8DgpT,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1QMfZe7MYZNkFve7Sy9NW69Mor9xNMpwXR,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1apnoNDmtwWQcqbpyhyRSXr377A3GgU2A7,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1TvNrN3FfcvxmuSNSP5tRP1iQTbCjTL623,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1PhBG9CnYDmvGULcaAsZqRzN7SQ4ymNzE3,12,166.1811024,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1dVEQUyTVYuNk6Y5bRn7FoeTgsmimaHmUT,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1MAUZUhyJkfiaFFCkds1dkjPWkuBwND2Kn,1,13.8484252,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1M5swezYMnDaim71PSeb2cPFk49ajrvDV6,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ZAFRdGCSapFWtUS231s8NWmS99jbbpVKK,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1SP2ubeoYoyzbaP9aQqEk8PBBLphE5Lxuh,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1PZWxFuY746o1suDxU3AVpBGK7MkgXMXcG,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1bbrmxvZwboXd8gNsuCZR2CQEAZTNCzQSW,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1UcwKfokzWm6g2jpnVVqjRBd9iFJQHhH2m,12,166.1811024,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1briuEhGmLrWoKyVyrFENPYSTxBecRGmX1,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1hj8U7YCKaqTiUcXqbt3seEEcnDdoXrt2q,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1MzvFHBnwi9sjiCgEaWiYGbwTKb8tqqR65,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ZQoNyVDfEJVmrZ8WQpPKY7e12tJHf84KQ,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1gPfvgYWS48n4zZXfuTrEVfCN5WJZZnDdS,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1NuibEDcpypXrB3ZpNCjuuLvpRxcpphFXq,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1Uum2rJ6JfHmFXKRsVcr6GkobhSq95jRAS,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1bLiegpzpmLH1tQv1eLEwmWX7xYkTWup8Y,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1WhgGDea4hjjNBy3tZAW3LJuE8L3HUdHkh,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ZA72b5bWabpyZ7D7FPqhrzre1hGr8wGNC,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1XM2TRutZfL9kF2b5SLt6MCcESgg9JJxV7,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1P1eWS97g1JPuEbWKJuC2h1JBk5LJaTqMT,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1PJRgc1NW1VJwouGZYmwSL6KDXoBvYt6uj,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1b6dYvAy1CNTLVvzDoHyipUUmmmDt6J6nG,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz2MLcSaGiqRwLXodQaCJxt1bEuq16cuRv4W,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1i1ZpCoz2DyaAA9G2SWEj3AWcHbmSD9271,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1SyetJsUv4RG9RWJc5uyYYDf6YC3C9MhqJ,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1hFHhGso5dBb7G5RZJYanyc76BMxyP4pvv,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1XAFvpynqgRBizrYs12fBt563NSHm9FWve,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1i3UQyMvFFD3WYqwtTQzWqcZsWDVFwqbtV,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1QURN64ih2aQvLAFE54cSbqzdrMT4SoMp3,12,166.1811024,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1S2UKSZ1cKRpTAPgdKxWb1Pg5w4WBQf7kY,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1dfcC6PbmWdXy3ywadWfQKjzLo2RreR6Bt,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1RPvMKwqyogwp85kNPmxzNWysy2t3Tg6k5,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1eDXWwTpfA2QicEdvVJvLzDocoQ9b3k1X1,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1QyKFvM5zVNoedQf6Jc1913dFE5mmCs3Uo,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1SDkpCxz9hu9DLzKe2HQRdRtaFTHeiibQk,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ZLaSgjT2WCkTEsPpUMnV74xnkR1Sdj6Wk,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1LgviJ2VP2Vsz9ivoFJfDUAeav8e3k9m74,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1WuZ3sAyPLVSa3PVmAAaztqFAAuow26UjB,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz2F4MyU6msokNZrwPbJgcHMikcAcNqKCPZU,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1eJHRv1W8DYJjtusHSh1c1juRjhKZFV7LQ,1,13.8484252,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1MUMZ51KJWw5TWJ5jphSsTJehBCbc3NPtr,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1aNr5bA5tDj6U3GDsdbSRmEjofAJDNqE3W,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1TC8ggehYHBk2vZSRRvgwK1aVsSgm6taAY,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1TRRTnKUHsmALPGwvodgB7jcpNtvMPCkpi,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1VQvQTJaUhWsQqjxRWjVdPqUjWSZzFFk2m,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1fUn7oDvvhmM3r5agzNk3786rebGSz8mR6,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1fotVn9Sgjyi9vhSiXbpDJWHjPTJ3k3XRq,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz2Wa7QRa5cybRHTcJLu7xG64qyCjR7cn9Av,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1TNkut3chLYNhVSZFm3wptivn5YFwEeWeF,5,69.242126,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1QVJHg8UACYBwKKsCnsfAA8LgbgraS4zY8,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz2MfUoH4v5sQ2P2hUGkM4gwebLccBkvbcsG,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ZEsk3gYwGzmE7YhKrMiATHaAA1RkK4RKr,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1iJJPGh7arygfq5EC2sBaAF23T8iUYTpEH,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1QpPoJrnEeT1AsxuPTezQXDL6beDJtPRzx,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1Q17EMNrpUEHDH47dVVT8K6Xt9SiWDsYVS,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1TG2bxjvmRMQakt8KVQ5S6CyLzMuSHx2qF,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1YFkDj3fqq2Ee5Uwx1EpxVtifvv9vm49SE,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1TRrpXyABLU7RfM1fR5AbFM4g3F71KpKVS,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1hjHEZLi1CxQ7Gjr93w41jEFUhre9uDERT,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ZQxw8HVGohrkk6r5AU5g4zMox5ZXu8etE,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ivuoG1j6NCLyzQLY4hYRjU1VR5FdXmibo,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ZGrJdoFEeVcvGq5R87HovgojxEHBhdQGn,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1dfAXLQPYcpCbQSPmPkYPan3cx5tursMs2,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1Lssr6XUQkFfAE8TyJr5DKBUGZaBWiGjds,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ZHqZyigiw8u5WJjRuj2Q6Dz6r45cjaitu,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1LGWavJewTnfSDMF1CWZfAVTyNu9miWcEy,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1aQe5ucSfGbPwykFoHbAiabqDhubDnb1DA,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1bDztdeASDm3zen23Q9GQJN9HQ1RSfWTSt,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1dKaw4xdNjfufDSLWRxumNBwe2VX4mxXyW,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1MA5sPsCo8ySkTpMbyAEbKf5v4WwBr6XLg,1,13.8484252,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1Nz2RHQhzse1qsx9GXd6JSQhrYaCWsDzbG,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1htqTV2Hst1DKkWMWKqnYNwPRNnoZR6dm8,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1NzoZnzr454KQViaoJr3xSV9zgej8KsV9j,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1YV4W5FTDdgkEBUv1m5kxyAYZPHLsCVSGU,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1fL2TsQR271w84MXx3qFD7y4PZ1F2mpHFA,1,13.8484252,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1f1sWPPv1oQdph3zFpdmNUtGaSCLGEeY96,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1WPsuFLvm8dcGrRUVikoPB8SJYyHgzoyBT,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1NDyCpoCSgGUxwxV8HKfDxCxqNMYgmC1xK,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz2Jd4b6HanhckTaoJGRLesSWysod7NfZ3Y3,12,166.1811024,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1cj6FQs2Zjuwwf1uY7e7fLQfzi3YAbNj46,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz2NgjYuDbxK3oTkKRxzpXjVkihLYbtWyupA,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1PLTwUPKfMJSNYEjWR4shGP1MuGCi8mq5w,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1fXmtXWTEdeMYfeUUqzZ2HHVk8M84yU2pU,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ZBxztDT2cB89zAETXCY94e4ArfPw3RVEu,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1KwJ84Pu6YkrUSnRvhcz4SxnLhnVYGBHpW,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1dBAhN83dqQE395Fc4ZpiT533joToc8LXU,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ioeyUtBMnnstFBSWxbcGezQgU79HV7F7h,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz2VynNd7kFm1D45EKjXV2q5kP5Z6HPSdwUr,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1RaShjZrvqCKSbRRgTmYfH8hBmBiYS5B2R,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1UWBBkq8pNCfUiAKMk5zZ7JNzu3GVn6eqe,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1LHh1BAEf7tJDZnqqF8pSS9Uy4dLhu3bGJ,12,166.1811024,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1YqVkLWgHR35wpfBhXrW9JQbbLoqLDqBgv,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1RgAvpqVjZtXM8aTqoQGiK5aQix1YedCJL,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1NG2MLM5muPCvjjN3qeo9wmSB7Cn8fmoQ8,12,166.1811024,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1LhXKwAu5zhHA2gbRsn8MqMhDnsLMdqPu2,12,166.1811024,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1XKU3gomF7uPQskmZ8TVyJaTRWoT6RFGJk,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz2Vzet8Vte9M8rni7fDoooQNgXFrdFqkuLx,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1baA1mVTmJb31Uq4VEtd2JJHE2X8ZfE58h,5,69.242126,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ceGPsYiP3DLuDB47zgoq9TguBoN24y8EY,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1YzzAE412udrxq1kxviq4DxuLtVoNh9cLP,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1XXHFUcze4FyQJGaYyJRK4wbx5GA4LmdJd,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1T3wnJYjZKHwBpbKocT5Qij8Jj44PeDf29,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1MdJ392Epnd8jG9j1W76qSX3d14RP9TAR2,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1ZJENNs8vjc3xuLVkTTwEEkQoMwHFN3k2d,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1TNxsdcjkeoDuteCUxbWGAbWMiHCYmxWAn,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1YiWGzMreRVUYjy5CUEkR4aGQyKpsXNdeg,12,166.1811024,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1YzHPcuQp3JG1mkE7MEFHidJAJQnjGfmmN,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1MypTyNsYbRhKaMQDaD8qNijQpjxWRP2CZ,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1VJHteGNXfh1eHzRnUbHwxkVg1nHaPP2Yb,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1SmmGA3XycxM5Lo7oC7X3PHUwEwZ619Eve,5,69.242126,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1QNuSsrnekK6RdJ4EfVJi6kH1R2ZUaAD5J,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1eqz48kMnJPnhGpW5yGCEnNm8LYmzUuAWG,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1UxohrWb1NcWpwrDDVeYsu4DTGRWr3gTP9,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1UtoqBmDKkq42XnLY3DWnC1TKZjtqSevLQ,5,69.242126,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1L9Ao2NXuzxSBuYmdPgV7ZRsYDKBJQP5fD,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1bKRmwFKDhdUhpjj5SKTkb6PAWkcPk2BSE,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1hLy2qqLkmWrKUfNDQLHpZiKarH86v2jMD,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1RzZNWAYrcVLruA9kKNXgLzcc8ruhiteMn,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1fMR4w8He286eAeXe3NRwhMXDL9Hr8sZiU,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1QY8hHwXQ1Tadw3y5mqUcBvu77d9TVdb3h,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1gPKaSPMHGB2cMo9CG7gkrobLdMhvzLn9t,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1UdUb13gbim9jTytRYqQ8f2MHp96dSQyjW,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1UQ3eupG19MjsiZtdgnN5a4AYmYTR1TsbH,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1diasv96sTFkBniEanLRfnXrJtq36GE1GU,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1SXo7Z1Qc5FLQUUbaTZEJP1B7MhP1EFZho,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1PPZpTRhJXhmo6meWCEEYgNxVTVeTHur4Z,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1hE9wCioT53z8j1cWd9eLcK1kbKbQoHRQ8,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1d5Gv48X1Kk4Bn58sRw1DUYymxNXieaiGs,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1RxXWKgegtZmKKkSHhJZpcJGd8ntbJM2dW,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1gvygS4YqQfRwfUxGqSLxTXkFvo5Q7fwd4,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1bjMjo6niUW5wqcuuZiuFwNabwVPNcRycB,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1QapF3ixDMxPPym2Wbqjg62tTu42c9AE1A,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1Lrv3JA8V5K1anxuLBQK5pFjBJupoQndKD,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1evPqjpbAY5rozpP2sZMGHLYrSvdyPwzxt,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1fMzJ5BiLHsa2ci87fJXkcddh8FAvg23FS,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1fsBzLXzChQ9T5eNxq25DTLozEneAxPnjA,5,69.242126,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1RC7mher38UKakYMuhrS6ro4fZEfL79AC8,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1RfePTTJWcjVhLo2hGvE6CUtPoUn7eE9dZ,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1iujwDFXrar7pVnRKA79qk3sGJEXHq68uV,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1cb4KW1CyVsEgT7rgXDB2ffBPQQBW35Eua,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1eMY9MW7pfRVgaiJJJkAxx5Tumn1m5xpy1,9,124.63582679999999,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1X7KQCCQXyHor3GV9y95WFsmnuntPYQsJd,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1YAYpDSP7mY8b412e1cTW8p8mcRR7AabGf,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
tz1XVZQHmgj6hRQdXqgG5jMdm2znNY89gRbW,8,110.7874016,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
